"498",3292,5106,5106,8102,9484,9484,9484,9484,11687,
"499",,,5811,5811,5811,5811,5811,5811,5811,
"500",,,1850,1850,1850,1850,1850,1850,1850,
"501",,843,843,843,843,843,3405,3405,3405,
"502",,2166,2166,2166,2166,2166,2166,2166,2166,
"503",,,,,4564,4564,4564,4564,12869,
"504",,,429,429,429,429,429,429,429,
"505",2013,7014,7014,7014,9456,11295,11295,11295,15143,
"506",,,334,334,334,334,334,334,334,
"507",,,,,,4567,4567,4567,4567,
"508",,,,23032,28401,28401,28401,28401,28401,
"509",,,,4085,4085,4085,4085,4553,4553,
"510",,,1714,1714,2992,20818,22749,26549,26549,
"511",,,,3962,3962,3962,3962,3962,3962,
"512",841,841,1285,1285,1285,1285,1285,1285,1285,
"513",5677,5677,5677,5677,5677,5677,5677,5677,5677,
"514",,7661,9284,9284,9546,9546,9546,11018,11018,
"515",,7565,16615,16615,20560,20560,20560,20560,20560,
"516",,931,1567,1567,1567,1567,1567,1567,1567,
"517",,,,9403,9403,9403,9403,9403,9403,
"518",1713,1713,1713,1713,1713,1713,1713,1713,1713,
"519",,,2669,2669,2669,2669,2669,2669,2669,
"520",6291,6291,6291,6291,6291,6291,6291,6291,6291,
"521",,,1134,1134,1134,1134,1134,1134,1134,
"522",,,,11754,37849,37849,37849,39181,39181,
"523",,9334,9334,17703,17703,17703,17703,17703,17703,
"524",2688,9352,9352,9352,9352,9352,9352,9352,9352,
"525",6751,6751,6751,6751,6751,6751,6751,6751,6751,
"526",,1773,1773,1773,5355,5355,5355,5355,5355,
"527",,3925,4517,4517,12395,12395,14262,14262,14262,
"528",,1922,1922,1922,1922,1922,1922,1922,1922,
"529",2559,5359,5359,5359,5359,5359,5359,5359,5359,
"530",,1171,1171,1171,1171,1171,1171,1171,1171,
"531",,1033,4042,4042,4042,4042,4042,4042,4042,
"532",4625,4625,7514,7514,7514,17840,17840,17840,17840,
"533",,1818,11490,11490,11490,11490,11490,11490,11490,
"534",,,,3726,3726,3726,3726,3726,3726,
"535",1450,7868,7868,7868,7868,7868,7868,7868,7868,
"536",,7962,8260,26528,26528,26528,26528,26528,26528,
"537",922,922,1289,1289,1289,1289,1289,1289,1289,
"538",,1776,8246,8246,10339,10339,10339,10339,10339,
"539",,,,,,11164,13486,17401,17401,
"540",,,,2618,2618,2618,7283,7283,7283,
"541",,,,,,4060,4060,4060,4060,
"542",,,,2324,2324,2324,2324,2324,2324,
"543",,,,,,,4960,4960,4960,
"544",,,169,169,169,169,169,169,169,
"545",,1040,4883,4883,4883,4883,4883,5859,40341,
"546",,4629,4629,4629,6341,6341,6341,6341,6341,
"547",,4143,4143,4143,4143,4143,4143,4143,4143,
"548",1585,1585,2058,2058,2058,3090,3090,3090,3090,
"549",1671,5280,6335,6335,6335,6335,6335,6335,6335,
"550",2018,2018,2018,2018,2018,2018,2018,2018,2018,
"551",,,308,308,308,308,308,308,308,
"552",1821,1821,1821,6862,6862,6862,6862,6862,6862,
"553",,3017,3017,3017,3017,3017,3017,3017,3017,
"554",3590,3590,3590,7293,8105,12729,12729,13476,15947,
"555",4157,4157,4157,4157,4157,4157,6223,6223,7178,
"556",18732,18732,18732,18732,18732,18732,18732,18732,18732,
"557",,,787,787,787,787,787,787,787,
"558",,,827,827,827,3345,3345,3345,3345,
"559",,,1876,1876,9280,10938,10938,10938,10938,
"560",,,1082,1082,1082,1082,2799,2799,2799,
"561",,2725,2725,11868,11868,11868,11868,11868,11868,
"562",2069,2069,2069,2069,2069,2069,2069,2069,2069,
"563",,2620,3143,3143,8978,11425,14401,14401,26867,
"564",,881,881,881,881,881,881,881,881,
"565",5688,5688,6863,6863,6863,6863,6863,6863,6863,
"566",,1701,1701,1701,1701,1701,1701,1701,1701,
"567",,2237,2237,2237,2237,2237,3251,3251,3251,
"568",,2031,2031,6333,7602,8418,11463,11463,11463,
"569",4241,4241,4241,10574,10574,10574,10574,10574,10574,
"570",806,3355,3355,3355,3355,3355,3355,3355,3355,
"571",,3484,3484,3484,3484,5364,5364,5364,5364,
"572",1261,17031,17031,21315,21315,21315,21315,21315,21315,
"573",,,2483,2483,2483,2483,2483,2483,2483,
"574",3732,3732,5223,5223,5223,5223,5223,5223,5223,
"575",,,,,,1818,1818,1818,1818,
"576",,6238,8261,8261,8261,14974,21760,21760,21760,
"577",34220,34220,36996,36996,36996,36996,39371,39371,39371,
"578",3586,12922,12922,12922,12922,12922,12922,12922,12922,
"579",5720,5720,5720,5720,5720,5720,5720,5720,5720,
"580",,,,2760,2760,2760,2760,2760,2760,
"581",3697,7172,16622,16622,16622,16622,16622,19495,19495,
"582",,,5185,5185,11316,11316,11316,11316,11316,
"583",,6503,14293,14293,14293,14293,14293,14293,14293,
"584",,,,5990,9548,9548,9548,9548,9548,
"585",,,6071,16866,16866,16866,19367,19367,23511,
"586",,4957,4957,4957,4957,4957,4957,4957,4957,
"587",3681,3681,3681,3681,3681,3681,3681,3681,3681,
"588",,872,872,8459,8459,8459,8459,8459,8459,
"589",,,,,,2381,2381,3249,3249,
"590",,2634,2634,2634,2634,2634,2634,2634,2634,
"591",1870,67639,68469,68469,68469,68469,76698,76698,76698,
"592",,3606,7605,7605,7605,7605,7605,7605,7605,
"593",,,,,,,,,4147,
"594",,3725,3725,3725,3725,3725,3725,9972,9972,
"595",4832,8751,8751,8751,11825,12730,12730,12730,12730,
"596",,,,,,,,4151,4151,
"597",6736,13385,13385,13385,13385,13385,13385,13385,13385,
"598",,,,15169,25092,25092,31549,31549,31549,
"599",,,5241,5241,5241,5241,5241,5241,5241,
"600",1586,1586,1586,1586,1586,1586,1586,1586,1586,
"601",4280,9237,14425,14425,14425,14425,16874,29315,29315,
"602",2185,2185,2185,2185,2185,2185,2185,2185,2185,
"603",,,,5282,5282,5282,22059,22059,22059,
"604",,,1497,1497,2341,2341,2341,2437,2437,
"605",1396,1396,1396,4693,4693,9584,9584,9584,9584,
"606",,,1820,1820,1820,1820,1820,1820,1820,
"607",,,708,5403,5403,8198,8198,8198,8198,
"608",,,,3394,3394,3394,3394,3394,3394,
"609",,,,3665,3665,3665,9601,9601,9601,
"610",,,,,,,621,621,621,
"611",,7963,7963,7963,7963,7963,7963,7963,7963,
"612",753,1914,1914,1914,1914,1914,1914,1914,1914,
"613",,,,,,,,4140,6465,
"614",,,,4748,12031,12031,12031,12031,12031,
"615",,,,6340,6340,6340,6340,6340,6340,
"616",,1821,1821,1821,7534,12165,14602,19049,19701,
"617",,,839,3475,8505,8505,8505,8505,8505,
"618",,896,896,896,896,896,896,896,896,
"619",,13822,13822,13822,13822,13822,13822,13822,13822,
"620",,,1011,10690,10690,10690,10690,10690,10690,
"621",,6444,6444,6444,6444,6444,6444,6444,6444,
"622",,5426,5426,5426,5426,5426,5426,5426,5426,
"623",,5591,5591,9153,9153,9153,9153,9153,9153,
"624",,,,6447,6447,6447,6447,6447,6447,
"625",,5712,6372,17876,17876,17876,17876,17876,17876,
"626",,2136,15871,15871,15871,15871,15871,15871,15871,
"627",,1532,2569,4918,4918,4918,6964,6964,6964,
"628",6132,6132,6132,6132,6132,8975,8975,8975,8975,
"629",,1747,1747,6801,6801,6801,6801,6801,6801,
"630",1643,1643,1643,6520,6520,7269,7269,7269,7269,
"631",2630,2630,2630,2630,6450,6450,6450,6450,6450,
"632",,273,273,273,273,273,273,273,273,
"633",810,1616,1616,1616,1616,1616,1616,1616,1616,
"634",2666,5258,5258,10201,10201,25502,25502,25502,25502,
"635",2939,2939,2939,2939,2939,2939,2939,2939,2939,
"636",,,22497,22497,22497,22497,22497,22497,22497,
"637",,,2161,2161,2161,4752,4752,4752,4752,
"638",,,302,302,302,12008,12008,12008,12008,
"639",,,,,,4356,4356,4356,4356,
"640",3390,5331,5331,5331,5331,5331,5331,5331,5331,
"641",,,515,515,515,515,515,515,515,
"642",7202,7202,7202,7202,7202,7202,7202,7202,7202,
"643",,6922,6922,6922,6922,6922,6922,6922,6922,
"644",3825,3825,3825,3825,3825,3825,3825,3825,3825,
"645",,,,3005,3005,3005,3005,3005,3005,
"646",,1026,1026,1026,1026,1026,1026,1026,1026,
"647",,,170,3130,3130,5628,5628,5628,5628,
"648",,9855,9855,9855,9855,12454,12454,12454,12454,
"649",,,,,,4543,4543,4543,4543,
"650",,,2588,8397,9685,9685,9685,9685,9685,
"651",6978,6978,6978,6978,6978,6978,6978,6978,6978,
"652",1151,1151,1151,1151,1151,1151,1151,1151,1151,
"653",,,6119,6119,6119,6119,7089,7089,7089,
"654",1982,1982,1982,1982,1982,3689,3689,3689,3689,
"655",,2553,2553,2553,6282,6282,6282,6282,6282,
"656",,1514,1514,1514,1514,1514,1514,1514,1514,
"657",2531,15877,15877,15877,15877,15877,15877,15877,15877,
"658",16684,16684,16684,24978,24978,28221,28221,28221,28221,
"659",,,,,,,3549,3549,3549,
"660",8595,8595,8595,15812,15812,15812,15812,15812,15812,
"661",,3009,3009,3009,3009,3009,3009,3009,3009,
"662",,,,,,4528,4528,4528,4528,
"663",,,614,614,5247,5247,5247,7767,7767,
"664",,3359,3359,3359,3359,3359,3359,3359,3359,
"665",,,265,265,265,265,265,265,265,
"666",1177,1177,1177,1177,1177,1177,1177,1177,1177,
"667",,,790,790,790,790,790,790,790,
"668",1067,1067,2124,2124,2124,2124,2124,2124,2124,
"669",4425,4425,4425,4425,4425,4425,4425,4425,4425,
"670",4703,4703,4703,4703,4703,4703,4703,4703,4703,
"671",,,,,,5822,11036,20621,20621,
"672",,,4265,4265,4265,9983,13272,13272,13272,
"673",,10690,10690,13465,19307,19307,19307,23855,23855,
"674",13797,13797,14658,14658,14658,14658,14658,14658,14658,
"675",,7351,7351,7351,7351,7351,7351,7351,7351,
"676",,,11153,11153,11153,11153,11153,11153,11153,
"677",,2194,7844,7844,7844,7844,7844,7844,7844,
"678",2402,2402,2402,2402,2402,2402,9028,9028,9028,
"679",2083,2083,2083,2083,2083,2083,2083,2083,2083,
"680",,,997,997,997,997,997,997,997,
"681",2000,2000,2000,2000,2000,2000,2000,2000,2000,
"682",,,,13976,13976,13976,13976,13976,13976,
"683",,13174,14424,16727,18854,18854,18854,18854,18854,
"684",,,3322,3322,3322,3322,3322,3322,3322,
"685",,,,,1825,11934,11934,11934,11934,
"686",,439,439,439,439,439,439,439,439,
"687",,,1440,7313,7313,13352,15224,18799,18799,
"688",,,,11452,11452,11452,11452,11452,11452,
"689",3040,3040,3040,3040,9358,9358,9358,9358,9358,
"690",,3177,3177,3177,3177,3177,3177,3177,3177,
"691",,,4614,4614,4614,4614,4614,4614,4614,
"692",,,,,,2884,2884,2884,2884,
"693",,7146,7687,7687,7687,7687,7687,7687,7687,
"694",,854,1028,5131,5131,5131,5131,5131,5131,
"695",,,,,13573,13573,13573,13573,13573,
"696",,428,428,428,428,428,428,428,428,
"697",,,5824,5824,5824,5824,5824,5824,5824,
"698",,18013,19436,19436,19436,19436,19436,19436,19436,
"699",432,432,432,432,432,11760,11760,11760,11760,
"700",1950,6004,6004,6004,6004,6004,6004,6004,6004,
"701",2421,7059,7059,7059,7059,7059,7059,7059,7059,
"702",,5795,5795,11186,11186,11186,12620,12620,16913,
"703",957,957,957,957,11609,11609,11609,18004,18004,
"704",1022,1022,1022,1022,1022,1022,1022,1022,1022,
"705",,1620,1620,12152,12152,12152,12152,12152,12152,
"706",,,,,,4303,4303,4303,4303,
"707",,1467,1467,7981,7981,7981,7981,7981,7981,
"708",,,,4077,4077,4077,4077,4077,4077,
"709",,,2866,2866,2866,2866,2866,2866,2866,
"710",,,,20937,20937,20937,20937,20937,20937,
"711",1487,22126,22126,22126,22126,22126,22126,22126,22126,
"712",,,6129,6129,6979,12846,13886,13886,13886,
"713",,7616,7616,7616,7616,7616,7616,7616,7616,
"714",,2225,2225,2225,2225,2225,2225,2225,2225,
"715",,,,,,5442,5442,7586,8788,
"716",,,1182,1182,1182,2077,2077,2077,2077,
"717",,5172,5172,24860,25367,25367,25367,25367,25367,
"718",,1590,1590,21728,41296,43107,45859,45859,45859,
"719",,4453,7883,7883,7883,7883,7883,7883,7883,
"720",,3898,3898,3898,3898,3898,3898,3898,3898,
"721",,,,,,,2349,2349,2349,
"722",,5905,5905,5905,5905,5905,5905,5905,5905,
"723",1598,1598,1598,1598,1598,1598,1598,1598,1598,
"724",,,,,,926,926,926,926,
"725",1049,1049,1049,1049,1634,1634,1634,1634,1634,
"726",1529,1529,1674,1674,1674,1674,1674,1674,1674,
"727",,,,18311,18311,18311,18311,18311,18311,
"728",3007,3007,3007,3007,3007,3007,3007,3007,3007,
"729",12418,12418,12418,12418,12418,12418,12418,12418,12418,
"730",,1801,1801,1801,3600,5246,5246,5246,5246,
"731",,368,368,368,368,368,368,368,368,
"732",,,7901,7901,8206,8206,24848,24848,24848,
"733",,,,,3173,3173,3173,3173,3173,
"734",,,,11485,15183,15183,15183,15183,15183,
"735",,,,,,2644,2644,2644,2644,
"736",,,,,15634,15634,15634,15634,15634,
"737",,,604,604,604,604,604,604,604,
"738",921,921,921,921,921,921,921,921,921,
"739",762,762,762,6858,6858,6858,6858,6858,6858,
"740",,2630,2630,7263,7263,7263,7263,7263,7263,
"741",2986,2986,2986,2986,2986,2986,2986,2986,2986,
"742",,,3083,9905,9905,9905,9905,9905,9905,
"743",7474,10832,10832,10832,10832,13555,13555,13555,13555,
"744",,,456,456,456,456,456,456,456,
"745",,,2024,2024,2024,2024,2024,2024,2024,
"746",,10238,10238,10238,10238,10238,10238,10238,10238,
"747",,,,,5561,5561,5561,5561,5561,
"748",,,697,697,697,697,697,2247,2247,
"749",,1389,1389,1389,1389,5904,10459,11349,14297,
"750",3510,3510,3510,3510,3510,3510,3510,3510,3510,
"751",,929,929,5920,5920,5920,5920,5920,5920,
"752",5062,7618,8446,27607,30169,30169,30169,30169,30169,
"753",4867,4867,4867,12475,12475,15860,19592,19592,19592,
"754",,502,502,502,502,502,502,502,502,
"755",,1620,1620,1620,1620,1620,1620,1620,1620,
"756",,,16493,16493,19739,19739,19739,19739,19739,
"757",,1501,1501,7276,7276,7276,7276,7276,7276,
"758",,,4193,10456,18619,18619,18619,18619,18619,
"759",,3644,12104,12104,12104,12104,12104,12104,12104,
"760",1142,1142,1733,1733,1733,1733,1733,1733,1733,
"761",,3356,3356,3356,3356,3356,3356,3356,3356,
"762",,,,,1077,2284,2284,2284,4697,
"763",,,670,670,670,670,670,670,670,
"764",,9209,9209,9209,9209,9209,9209,9209,9209,
"765",,,,,7607,7607,7607,7607,7607,
"766",7870,7870,7870,26405,26405,26405,26405,26405,26405,
"767",,,,,,,,,997,
"768",,,,6827,6827,6827,6827,11276,12562,
"769",,1473,1473,1473,1473,1473,1473,13718,33765,
"770",,9593,9593,9593,9593,9593,9593,9593,9593,
"771",,,,2163,2163,2163,2163,2163,2163,
"772",,,,,,3222,3222,3222,3222,
"773",,1286,1286,1286,1286,1286,1286,1286,1286,
"774",2345,2345,2345,2345,2345,2345,2345,2345,2345,
"775",,3361,3533,3533,3533,3533,3533,3533,4726,
"776",,,,2383,2383,2383,2383,2383,2383,
"777",,928,928,10013,10013,10013,10013,10013,10013,
"778",,7071,7071,7071,7071,7071,7071,7071,7071,
"779",,,1164,1164,1164,1164,1164,1164,1164,
"780",,,,,,,4355,7726,7726,
"781",,,,9092,9092,9092,9092,9092,9092,
"782",,,,21031,21031,21031,22885,27507,30954,
"783",,2671,13534,13534,13534,13534,13534,13534,13534,
"784",,,,,4860,11402,11402,11402,11402,
"785",2357,2357,2357,5938,5938,8144,8144,8144,8144,
"786",1678,1678,1678,1678,1678,1678,1678,1678,1678,
"787",,,,,840,3036,5602,8766,8766,
"788",,2806,2806,8299,8299,8299,8299,8299,8299,
"789",,,,,794,794,794,794,794,
"790",,,6577,6577,6577,6577,6577,6577,6577,
"791",,611,6348,6348,6348,6348,6348,6348,6348,
"792",,,,6850,7091,7091,7091,7091,7091,
"793",,,2720,2720,2720,2720,2720,2720,2720,
"794",,,1435,1435,1435,1435,1435,1435,1435,
"795",,,826,826,826,826,826,826,826,
"796",,,715,715,2156,2156,2156,2156,2156,
"797",4368,4368,4368,4368,4368,4368,4368,4368,4368,
"798",,,,,8089,8089,8089,8089,8089,
"799",,1665,1665,1665,1665,1665,1665,1665,1665,
"800",,,,,,10532,10532,10532,10532,
"801",,,8311,8311,8311,11751,11751,11751,11751,
"802",,604,604,604,604,604,604,604,604,
"803",,2140,2140,2140,2140,2140,2140,2140,2140,
"804",,,,,8009,8009,8009,8009,8009,
"805",,,,,5416,5416,5416,5416,5416,
"806",,,4370,4370,4370,4370,4370,4370,4370,
"807",,,477,477,477,477,477,477,477,
"808",733,733,733,733,733,733,733,733,733,
"809",,12468,12468,12468,13101,16906,16906,16906,16906,
"810",,,,,,,,2081,2081,
"811",,1331,2616,2616,2616,2616,2616,2616,2616,
"812",,11361,11361,21373,21373,21373,22559,22559,22559,
"813",2570,2570,8511,8511,8511,9561,9561,9561,9561,
"814",,783,783,10077,11065,11065,11065,11065,11065,
"815",,,,,925,2654,2654,6971,6971,
"816",,1573,2015,2015,2015,2015,2015,2015,2015,
"817",4862,4862,4862,4862,4862,8012,8012,8012,8012,
"818",8630,12344,12918,12918,12918,12918,12918,12918,12918,
"819",7852,7852,7852,7852,7852,7852,7852,7852,7852,
"820",,11514,12384,12384,12384,12384,12384,12384,12384,
"821",,,,2713,2713,2713,2713,2713,2713,
"822",,,,14388,14388,14388,14388,14388,14388,
"823",1992,1992,1992,1992,1992,1992,1992,1992,1992,
"824",,,549,549,549,549,549,549,549,
"825",,,,4261,5718,5718,8213,8213,8213,
"826",1427,1427,1427,1427,1427,1427,1427,1427,1427,
"827",6935,6935,13313,17305,17305,17305,17305,17305,17305,
"828",,,200,200,200,200,200,2820,2820,
"829",,4244,4244,4244,4244,4244,4244,4244,4244,
"830",,,,,,5554,5554,5554,5554,
"831",,2253,3935,3935,3935,3935,3935,3935,3935,
"832",4946,4946,7363,7363,7363,7363,7363,7363,7363,
"833",,692,5542,12323,12323,12323,14478,14478,14478,
"834",,1522,1663,1663,19352,19352,19352,19352,19352,
"835",,,,,,,,3007,3007,
"836",,1052,1052,1052,1052,1052,4551,6359,15385,
"838",,4227,4227,4227,11365,11365,11365,11365,11365,
"839",,,,,2247,2247,2247,2247,2247,
"840",,,736,3282,3282,3282,3282,5215,5215,
"841",,,717,717,717,717,717,717,717,
"842",,,1549,1549,1549,1549,1549,3281,3281,
"843",,,,9985,12184,12184,12184,12184,12184,
"844",,6240,6240,10333,15453,15453,19364,23330,23330,
"845",,,,,,,12699,12699,12699,
"846",,,,,,3675,7574,7574,8575,
"847",,8729,8729,14961,14961,14961,14961,14961,14961,
"848",,,,,3370,3370,3370,3370,3370,
"849",,,4833,11684,11684,11684,11684,11684,11684,
"850",,,3252,3252,14811,14811,14811,14811,14811,
"851",,,593,4312,5034,5034,5034,6548,6548,
"852",,,,6388,15976,17008,17008,17008,17008,
"853",1689,1689,1689,1689,1689,1689,1689,1689,1689,
"854",8913,8913,8913,8913,8913,8913,8913,8913,8913,
"855",,,3327,3327,3327,3327,3327,3327,3327,
"856",,,,2517,2517,2517,3189,10014,10014,
"857",,,1109,1109,1109,1109,2250,2250,2250,
"858",,,1718,8956,8956,8956,8956,10957,10957,
"859",,,,,,,,5124,7209,
"860",,,,,,5059,5059,5059,5059,
"861",,2580,2580,2580,5624,5624,5624,12879,12879,
"862",,8452,8452,8452,8452,8452,8452,8452,8452,
"863",,911,911,911,911,911,911,911,911,
"864",,,,,,7200,7200,7200,7200,
"865",,2071,3319,8254,8254,8254,8254,8254,8254,
"866",,,3801,3801,3801,3801,3801,6513,6513,
"867",,8862,8862,8862,8862,8862,8862,8862,8862,
"868",,,,,,1969,1969,1969,1969,
"869",,10688,12170,12170,12170,12170,12170,15054,15054,
"870",,,1014,1014,1014,1014,1014,1014,1014,
"871",,,,,,,1742,2959,2959,
"872",,7072,7072,10802,10802,10802,10802,10802,10802,
"873",,1890,1890,1890,1890,1890,1890,1890,1890,
"874",,5289,5289,5289,5289,5289,5289,5289,5289,
"875",,,4978,4978,4978,4978,4978,4978,4978,
"876",,,,,3263,3263,8741,8741,8741,
"877",,,,8466,8466,8466,9925,12925,12925,
"878",,1441,1441,1441,1441,1441,1441,1441,1441,
"879",,,3422,3422,3422,6975,6975,6975,6975,
"880",,2920,6376,6376,6376,6376,9006,9006,9006,
"881",,13313,13313,13313,13313,13313,13313,14707,17055,
"882",,,14767,14767,14767,14767,14767,14767,14767,
"883",,,,,16075,16075,17411,17411,17411,
"884",,,1474,1474,1474,1474,1474,1474,8166,
"885",,,1014,13092,13092,13092,13921,13921,17827,
"886",,3702,4300,4300,8217,8217,11981,11981,11981,
"887",,2854,2854,2854,2854,2854,2854,2854,2854,
"888",,,,,,1551,3492,3492,3492,
"889",,23248,23248,23248,23248,23248,23248,23248,23248,
"890",,,,,,,,7040,7040,
"891",,4212,4212,7690,7690,7690,7690,7690,7690,
"892",,4911,6619,6619,6619,6619,6619,6619,6619,
"893",,,2337,2337,2337,2337,2337,2337,2337,
"894",1844,4347,4347,4347,4347,4347,4347,4347,7429,
"895",,917,917,917,1576,1576,1576,1576,1576,
"896",3688,3688,3688,3688,3688,3688,3688,3688,3688,
"897",,,1127,1127,1127,1127,1127,1127,1127,
"898",,,723,723,723,723,723,723,723,
"899",,2283,2283,6901,6901,12881,15742,15742,15742,
"900",,,3389,3389,9788,9788,9788,9788,9788,
"901",3088,3088,7165,7165,7165,7165,7165,7165,7165,
"902",,,261,261,261,261,261,261,261,
"903",,398,398,4455,4455,4455,4455,17757,25026,
"904",,2018,2018,2018,2018,2018,2018,2018,2018,
"905",3254,3254,3254,5979,7129,7129,7129,7129,7129,
"907",,1141,1141,1141,1141,1141,1141,1141,1141,
"908",,,1437,4748,4748,4748,4748,4748,4748,
"909",,11589,19365,19365,19365,19365,19365,19365,19365,
"910",,2986,2986,2986,2986,2986,2986,2986,2986,
"911",,,4463,8178,8178,8178,8178,8178,8178,
"912",,1583,1583,6427,6427,14433,14433,14433,14433,
"913",,,12818,12818,12818,12818,12818,12818,12818,
"914",,2421,2421,2421,2421,2421,2421,2421,2421,
"915",806,806,806,11233,11233,11233,11233,11233,11233,
"916",5567,5567,5567,5567,5567,5567,5567,5567,5567,
"917",,,,,1849,3796,3796,3796,3796,
"918",,,,,1386,1386,4507,4507,4507,
"919",,,,,6209,6209,12326,12326,12587,
"920",,,,,,,2388,2388,2388,
"921",,4147,4147,4147,4147,4147,4147,4147,4147,
"922",,2468,2468,2468,2468,2468,2468,2468,2468,
"923",,,,5914,5914,5914,5914,10703,10703,
"924",,,7304,7304,7304,7304,7304,7304,7304,
"925",,,,,6565,6565,6565,6565,8214,
"926",,,3098,3098,3098,3098,3098,3098,3098,
"927",,,,6088,6088,13336,13336,13336,13336,
"928",,,,3085,3085,3085,3085,3085,3085,
"929",,,,6666,6666,6666,6666,6666,6666,
"930",,,,,2896,2896,2896,2896,2896,
"931",,1481,1481,1481,1481,1481,1481,1481,1481,
"932",,,,,,7587,7587,8165,13208,
"933",,,1978,1978,1978,1978,3465,3465,3465,
"934",,5101,5101,5101,5101,5101,5101,5101,5101,
"935",,2796,7185,26399,26399,26399,29223,29223,29223,
"936",,,,5260,6927,6927,8004,8004,8004,
"937",,4112,4112,4112,4112,4112,4112,4112,4112,
"938",,6296,12101,12101,14815,14815,14815,14815,14815,
"939",,5728,5800,5800,5800,11018,11018,11018,23994,
"940",,,17093,17093,17093,17093,22034,22034,22034,
"941",,719,1344,1344,1344,1344,1344,1344,1344,
"942",,,3991,3991,3991,3991,3991,3991,3991,
"943",6354,6354,6354,6354,6354,6354,6354,6354,6354,
"944",,,6192,14112,14112,14112,14112,18603,18603,
"945",,,,,,4170,4170,4170,4170,
"946",,,,4369,4369,4369,4369,4369,4369,
"948",,4990,7021,7021,7021,7021,7021,7021,7021,
"949",,,,5977,5977,5977,5977,5977,5977,
"950",,,,,,,1386,17110,17110,
"951",,,,2990,7485,7485,7485,7485,9382,
"952",,6515,7985,7985,7985,10468,22947,23647,23647,
"953",,,,,712,712,2801,2801,3331,
"954",,4899,4899,4899,4899,4899,4899,4899,4899,
"955",1677,28004,28004,28004,28004,28004,28004,28004,28004,
"956",,,,3169,3169,3169,3169,3169,3169,
"957",,3143,3143,8262,9882,9882,9882,9882,9882,
"958",,1310,4803,4803,4803,4803,4803,4803,4803,
"959",,,446,446,446,446,446,446,446,
"961",,,,,,2325,2325,2325,2325,
"962",,4367,4367,4367,4367,4367,4367,4367,4367,
"963",,1064,1064,11893,11893,11893,11893,11893,11893,
"964",,,,1964,1964,1964,1964,4835,4835,
"965",,,,,1949,1949,1949,1949,1949,
"966",,,751,751,751,751,751,751,751,
"967",,3824,3824,3824,3824,3824,3824,3824,3824,
"968",921,921,921,4523,4523,12931,18201,18201,18201,
"969",,,,17458,17458,17458,17458,17458,17458,
"970",,,,,8686,8686,8686,8686,8686,
"971",,,,,3389,3389,3389,4435,4435,
"972",,,236,5495,5495,5495,5495,5495,5495,
"973",,,,,,4500,4500,4500,4500,
"974",,,2567,2567,4580,6722,6722,6722,7160,
"975",,,,2972,2972,2972,4506,4506,11125,
"976",,8805,8805,8805,8805,8805,8805,8805,8805,
"977",,,,3278,3278,3278,4136,16407,32202,
"978",,,444,7448,7448,11638,12103,12103,12103,
"979",,3224,3224,3224,3224,3224,3224,3224,3224,
"980",,,,2627,2627,2627,4698,4698,4698,
"981",,,1381,13168,13168,13168,13168,13168,13168,
"982",,,205,205,205,205,205,205,205,
"983",,,,,7794,7794,13498,17589,17589,
"984",,3188,5433,5433,5433,5433,5433,5433,5433,
"985",,3281,3281,3281,3281,3281,3281,3281,3281,
"986",,,27017,32984,34469,45313,45313,45313,45313,
"987",,,,,,,27146,27146,33949,
"988",,6590,6590,6590,6590,6590,6590,6590,6590,
"989",,,530,530,530,530,530,530,530,
"990",,,645,645,645,645,645,645,645,
"991",,,,1290,1290,1290,1290,1290,1290,
"992",,,,,,,3885,3885,3885,
"993",,3678,3678,3678,3678,3678,3678,3678,3678,
"994",,,,16254,16254,16254,16254,16254,16254,
"995",,,1657,1657,1657,6710,11647,11647,11647,
"996",,,1373,4697,4697,4697,4697,4697,4697,
"997",3007,11797,11797,11797,11797,11797,11797,11797,11797,
"998",,460,460,460,22519,22519,24420,24420,24420,
"999",,,1928,1928,1928,1928,1928,1928,1928,
"1000",,,498,498,498,498,498,498,498,
"1001",,,,,,5895,5895,6744,11470,
"1002",2218,2218,2218,2218,7872,7872,7872,7872,7872,
"1003",,,1971,1971,1971,1971,1971,1971,1971,
"1004",,3114,9026,9026,9026,9026,9026,9026,9026,
"1005",,1053,1053,1053,1053,1053,1053,1053,1053,
"1006",,,2795,17528,17528,17528,17528,17528,17528,
"1007",,,1812,1812,1812,1812,1812,1812,1812,
"1008",,1851,1851,1851,1851,1851,1851,1851,1851,
"1009",,,,,,,23209,23209,23209,
"1010",,,157,157,157,157,157,157,157,
"1011",,390,390,390,390,390,390,390,390,
"1012",,,,2750,2750,2750,4271,4271,4271,
"1013",,,,,,,,,2087,
"1014",,4521,4521,4521,4521,4521,4521,4521,4521,
"1015",,,,,,2777,2777,2777,2777,
"1016",,3306,3306,7781,7781,7781,17742,17742,17742,
"1017",,,1201,1201,1201,1201,1201,1201,1201,
"1018",,4116,8617,8617,8617,8617,8617,8617,8617,
"1019",,,233,233,233,2089,2089,2089,2089,
"1020",,,,,,1106,2044,2044,2044,
"1021",,,,,,,,1403,1403,
"1022",,3837,3837,3837,3837,3837,3837,3837,3837,
"1023",,1750,2410,2410,3600,3600,3600,3600,3600,
"1024",,1211,1802,6499,6499,6499,6499,6499,6499,
"1025",,1357,3827,6601,6601,6601,6601,6601,6601,
